schid,c0014_r,c0016_r,c0110,c0112,c0114,c0116,c0120,c0122,c0124,c0126,c0128,c0130,c0132,c0134,c0136,c0138,c0140,c0141,c0142,c0143,c0144,c0146,c0148,c0150,c0152,c0154,c0156,c0158,c0160,c0162,c0164,c0166,c0168,c0169,c0170,c0171,c0172,c0173,c0174,c0176,c0178,c0180,c0182,c0184,c0186,c0188,c0190,c0192,c0194,c0196,c0198,c0200,c0202,c0204,c0206,c0208,c0210,c0212,c0214,c0216,c0218,c0220,c0222,c0224,c0226,c0228,c0230,c0244,c0246,c0248,c0250,c0252,c0254,c0256,c0258,c0260,c0262,c0264,c0266,c0268,c0270,c0272,c0274,c0276,c0280,c0282,c0284,c0286,c0288,c0290,c0292,c0294,c0296,c0298,c0300,c0302,c0304,c0306,c0308,c0374,c0376,c0378,c0380,c0382,c0384,c0386,c0388,c0390,c0392,c0394,c0396,c0398,c0400,c0402,c0404,c0406,c0408,c0410,c0412,c0414,c0416,c0418,c0420,c0422,c0424,c0426,c0428,c0430,c0432,c0434,c0436,c0438,c0440,c0442,c0444,c0446,c0448,c0450,c0452,c0454,c0456,c0508,c0510,c0512,c0514,c0516,c0518,c0520,c0526,c0528,c0532,c0534,c0536,c0538,c0540_r,c0542_r,c0544_r,c0546_r,c0556_r,c0558_r,c0560,c0562,c0568,c0570,c0572,c0578,c0578_dd,c0578_mm,c0578_yy,c0580,crisis08,distot08,incid08,incpol08,othact08,outsus08,probwk08,removl08,strata,stuoff08,svinc08,svpol08,transf08,vioinc08,viopol08,disfire08,disweap08,disdrug08,disalc08,disatt08,disins08,ganghate,disrupt,sec_ft,sec_pt,fr_catmn,fr_lvel,fr_size,fr_urban,finalwgt,repwgt1,repwgt2,repwgt3,repwgt4,repwgt5,repwgt6,repwgt7,repwgt8,repwgt9,repwgt10,repwgt11,repwgt12,repwgt13,repwgt14,repwgt15,repwgt16,repwgt17,repwgt18,repwgt19,repwgt20,repwgt21,repwgt22,repwgt23,repwgt24,repwgt25,repwgt26,repwgt27,repwgt28,repwgt29,repwgt30,repwgt31,repwgt32,repwgt33,repwgt34,repwgt35,repwgt36,repwgt37,repwgt38,repwgt39,repwgt40,repwgt41,repwgt42,repwgt43,repwgt44,repwgt45,repwgt46,repwgt47,repwgt48,repwgt49,repwgt50,ic0110,ic0112,ic0114,ic0116,ic0120,ic0122,ic0124,ic0126,ic0128,ic0130,ic0132,ic0134,ic0136,ic0138,ic0140,ic0141,ic0142,ic0143,ic0144,ic0146,ic0148,ic0150,ic0152,ic0154,ic0156,ic0158,ic0160,ic0162,ic0164,ic0166,ic0168,ic0169,ic0170,ic0171,ic0172,ic0173,ic0174,ic0176,ic0178,ic0180,ic0182,ic0184,ic0186,ic0188,ic0190,ic0192,ic0194,ic0196,ic0198,ic0200,ic0202,ic0204,ic0206,ic0208,ic0210,ic0212,ic0214,ic0216,ic0218,ic0220,ic0222,ic0224,ic0226,ic0228,ic0230,ic0244,ic0246,ic0248,ic0250,ic0252,ic0254,ic0256,ic0258,ic0260,ic0262,ic0264,ic0266,ic0268,ic0270,ic0272,ic0274,ic0276,ic0280,ic0282,ic0284,ic0286,ic0288,ic0290,ic0292,ic0294,ic0296,ic0298,ic0300,ic0302,ic0304,ic0306,ic0308,ic0374,ic0376,ic0378,ic0380,ic0382,ic0384,ic0386,ic0388,ic0390,ic0392,ic0394,ic0396,ic0398,ic0400,ic0402,ic0404,ic0406,ic0408,ic0410,ic0412,ic0414,ic0416,ic0418,ic0420,ic0422,ic0424,ic0426,ic0428,ic0430,ic0432,ic0434,ic0436,ic0438,ic0440,ic0442,ic0444,ic0446,ic0448,ic0450,ic0452,ic0454,ic0456,ic0508,ic0510,ic0512,ic0514,ic0516,ic0518,ic0520,ic0526,ic0528,ic0532,ic0534,ic0536,ic0538,ic0540,ic0542,ic0544,ic0546,ic0556,ic0558,ic0560,ic0562,ic0568,ic0570,ic0572
2500,4,24,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,4,4,4,4,4,4,4,5,1,1,1,2,1,1,2,-1,1,1,2,-1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,12,17,8,19,80,70,4,11,0,12,0,6,0,2,2,80,217,427,3142008,14,3,2008,245,8,65,247,247,51,0,0,2,341,65,1,1,12,38,38,2,9,23,12,19,0,19,0,2,7,3,3,4,1,9.098795,9.366619,9.196525,9.332659,9.288548,9.292748,9.307448,9.311207,9.363542,9.288691,9.284163,9.332199,9.299424,9.287636,9.330816,9.319927,9.220969,9.283726,9.297361,9.321715,9.241516,9.368225,9.214739,9.18898,9.22107,9.248509,9.245387,9.291862,9.337391,9.274752,9.332871,9.248027,0,9.241836,9.205149,9.281322,9.293133,9.239961,9.254917,9.315234,9.238841,9.242147,9.258463,9.268575,9.165812,9.210179,9.366594,9.306567,9.324688,9.438241,9.340895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,1,5,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,-1,1,1,2,-1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,4,4,4,2,1,2,2,2,2,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,5,4,5,4,5,4,5,5,2,-1,1,2,1,1,2,-1,2,-1,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,10,2,95,95,6,3,0,3,0,2,0,3,3,98,50,55,3072008,7,3,2008,30,4,2,8,3,1,0,0,0,232,2,0,0,1,7,2,0,0,0,0,2,0,0,0,-1,-1,2,2,3,2,13.68877,14.05048,13.96198,13.92995,13.98038,13.95852,14.03658,13.89263,13.82236,14.10863,14.08106,13.97828,14.07861,14.1699,14.00598,13.843,13.8789,14.00558,14.08985,13.8795,14.12128,14.00378,13.97147,13.97031,13.99633,14.04846,14.07059,13.91357,14.06776,13.86799,13.87789,13.97958,13.92117,13.95675,0,13.94543,14.01028,13.85852,13.8159,13.83241,13.80559,13.87531,13.95778,14.13493,14.13795,14.08434,13.97188,13.79139,13.76123,14.00889,13.90469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,1,13,1,1,1,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,1,2,1,2,1,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,2,1,1,1,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,5,3,4,4,5,4,5,5,1,2,1,1,1,1,2,-1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,2,-1,2,-1,1,1,1,1,2,-1,10,0,0,10,0,0,3,0,20,5,50,75,6,5,1,3,0,2,1,3,3,94,20,30,3042008,4,3,2008,60,6,20,19,1,0,18,0,0,334,20,0,0,2,10,0,0,0,2,0,8,10,0,0,0,1,1,3,3,4,15.25143,15.71087,15.70509,15.6101,15.79557,0,15.63783,15.70379,15.54664,15.53541,15.51357,15.33662,15.52203,15.38938,15.56188,15.53986,15.58701,15.62743,15.53144,15.50679,15.41534,15.45259,15.33491,15.4737,15.40302,15.49331,15.5642,15.5807,15.56584,15.50945,15.25923,15.66663,15.1726,15.39695,15.49973,15.48309,15.52155,15.71096,15.59729,15.48991,15.65894,15.52846,15.71599,15.63535,15.78432,15.74347,15.61595,15.70179,15.68502,15.679,15.80294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0
2503,1,13,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,1,1,1,2,1,1,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,1,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,5,4,4,5,5,5,5,5,2,-1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,2,-1,12,0,10,2,0,0,14,0,15,10,50,75,6,4,0,4,0,1,0,3,3,95,35,40,3142008,14,3,2008,60,8,12,0,0,0,2,0,0,234,12,0,0,10,0,0,0,0,0,0,0,12,0,4,-1,-1,1,2,3,4,14.23944,14.53092,14.47928,14.4249,14.5517,14.51386,14.31254,14.39615,14.42251,14.54533,14.48771,14.46931,14.4706,14.55655,14.70885,14.41912,14.27499,14.56479,14.50147,14.31045,14.72684,14.56615,14.52605,14.49977,14.73357,14.66534,14.52411,14.63163,14.64979,14.45453,14.57378,14.59674,14.60966,14.51503,14.45103,14.27541,14.58965,14.34553,14.78345,0,14.53446,14.53249,14.49934,14.65968,14.64512,14.6403,14.55627,14.5039,14.63928,14.48909,14.49567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,4,10,1,1,1,2,2,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,5,4,5,5,1,1,1,1,1,1,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,4,4,4,5,5,4,5,5,2,-1,2,-1,2,-1,2,-1,2,-1,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,2,-1,2,-1,1,1,1,1,1,1,3,0,0,1,2,0,0,0,1,70,1,3,1,2,1,1,0,3,0,2,2,95,20,8,4072008,7,4,2008,48,8,3,0,0,2,1,0,0,412,3,0,0,0,0,0,0,0,0,0,0,3,0,0,-1,-1,3,4,1,2,102.0348,101.9789,101.9108,123.8924,0,118.967,100.8518,107.1394,103.7741,101.6116,101.9738,101.9729,101.5974,101.2796,102.1859,103.2023,102.4528,101.3016,102.0613,103.3784,101.639,106.6256,104.9163,104.5422,105.4218,100.2425,115.0198,111.9539,112.295,110.0876,103.0176,100.1104,100.6986,100.1813,100.4714,102.4392,102.1283,103.3965,102.2236,102.7908,102.2534,101.1388,102.2406,101.2161,100.3582,101.1617,101.9352,102.8675,103.597,103.2218,101.4959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,2,-1,2,1,1,2,2,1,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,2,2,1,2,2,2,2,3,3,3,3,2,2,4,4,4,4,4,4,4,5,1,1,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,154,0,0,0,154,5,4,6,20,65,55,50,4,26 or more,0,13,0,8,1,3,3,91,7,153,6052008,5,6,2008,,8,229,146,128,192,34,0,0,342,233,9,9,3,84,66,0,0,9,0,66,154,0,13,14,1,4,3,4,2,9.797339,9.913236,10.03325,9.938167,9.839992,9.924921,10.00344,9.918057,10.10029,9.956741,10.0733,10.08936,9.931762,10.10299,10.01804,9.961209,10.0269,10.01643,10.01054,9.90106,10.01885,9.939208,10.11654,10.04365,10.1122,10.18049,10.13921,10.05786,10.04797,10.06389,10.03131,9.983498,9.843515,9.922816,9.966759,10.00583,10.04165,0,9.865582,9.936089,10.01967,9.92279,10.02138,9.978962,10.04868,9.990452,9.938726,10.0405,9.932924,9.966984,9.957613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,18
2506,4,8,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,1,2,2,1,2,1,1,2,1,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,1,3,3,3,3,2,3,3,3,3,3,3,3,3,2,2,5,4,4,5,5,4,5,5,1,2,1,2,2,-1,1,2,1,1,1,1,2,-1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,2,-1,1,1,1,2,1,1,1,0,0,1,0,0,0,1,10,5,90,100,13,2,0,0,0,0,1,1,2,96,3,12,4152008,15,4,2008,60,7,6,7,1,5,1,0,0,211,11,0,0,0,6,0,0,0,0,0,5,1,0,0,-1,-1,4,2,1,1,37.33254,38.37338,37.38623,37.91737,37.75264,37.87698,38.18015,37.63781,37.9507,38.0097,38.60122,38.50536,37.39174,38.38885,37.98492,38.02435,38.09243,37.85941,37.69492,37.52658,37.92616,38.11624,38.18298,37.46593,38.15471,37.89102,38.27559,37.96859,37.9867,38.03716,37.97879,38.36902,37.96044,37.93591,38.18151,38.65802,38.70365,0,37.71663,38.99451,38.10846,38.33736,38.48513,37.70449,38.35131,38.43036,38.25767,38.13411,37.56856,38.38092,38.66009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,1,4,1,1,2,2,2,1,1,2,1,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,1,2,1,2,1,2,2,2,1,1,2,3,3,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,3,2,3,2,2,2,4,2,3,4,4,4,4,4,1,1,2,-1,1,1,2,-1,1,1,1,2,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,-1,0,0,0,0,0,1,2,1,10,10,50,40,7,2,0,0,0,3,0,3,3,95,35,15,2262008,26,2,2008,30,6,6,8,8,0,3,1,1,223,6,0,0,2,2,2,0,0,3,1,2,0,0,0,0,2,2,2,2,3,19.22644,19.52809,19.59581,0,19.61633,19.47294,19.73328,19.73204,19.71548,19.6084,19.72204,19.65941,19.79018,19.03252,19.71726,19.52632,19.67199,19.27238,19.76583,19.76746,19.56957,19.60306,19.29949,19.55744,19.60872,19.84637,19.56605,19.35384,19.56543,19.63087,19.81457,19.70003,19.54474,19.38581,19.47783,19.75647,19.65497,19.70809,19.52773,19.83078,19.79506,19.74278,19.84847,19.72322,19.42946,19.66854,19.77844,19.82758,19.6441,19.57518,19.30827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,,-1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,2,-1,1,1,2,2,2,-1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,2,3,1,1,1,2,2,2,2,2,3,3,3,2,2,2,3,4,4,4,5,5,5,1,2,2,-1,1,1,2,-1,1,1,2,-1,2,-1,1,1,1,1,1,1,2,-1,1,1,1,1,2,-1,1,1,1,1,2,-1,5,0,5,0,0,0,12,0,4,2,20,50,8,1,0,0,0,1,0,3,3,97,17,20,1012008,1,1,2008,60,3,7,3,3,1,0,1,0,314,7,0,0,6,1,1,0,1,0,0,1,5,0,0,0,1,2,3,1,4,28.73237,29.28511,29.1729,29.06391,29.14462,29.28621,0,29.34159,29.43034,29.72539,29.5096,29.57737,29.46218,29.51984,29.75923,29.3416,29.29878,28.94017,29.59588,29.2204,29.21577,29.63885,29.70885,28.95779,29.5619,28.99536,29.15535,29.17446,28.65241,29.15133,29.1209,29.33463,29.15207,29.28175,29.36127,29.1545,29.45337,29.2416,29.35303,29.29192,28.76231,29.30888,29.52352,29.32192,29.26978,29.30871,29.19175,29.39866,29.73377,29.1205,29.83505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,3,4,3,3,2,2,2,1,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,1,2,2,2,3,3,3,2,2,3,3,3,3,3,2,2,4,3,4,5,5,4,5,5,2,-1,1,2,1,2,1,2,2,-1,1,2,2,-1,1,2,1,1,1,1,2,-1,1,1,2,-1,1,1,1,1,1,1,2,-1,0,0,0,0,0,0,0,2,12,10,70,70,6,1,1,10,0,1,0,3,3,95,12,8,3042008,4,3,2008,,8,0,7,1,0,0,0,0,131,11,0,0,0,6,0,0,0,0,0,0,0,0,0,-1,-1,2,1,3,1,58.69207,57.8518,61.32581,60.14334,61.17267,58.08047,59.59714,59.83311,59.86288,59.39118,59.99559,59.63682,60.77419,60.94794,60.54819,0,60.3443,60.51823,60.49385,60.43837,60.59779,59.81947,59.82285,60.32478,60.07557,60.16705,59.7474,60.02843,60.43782,60.08141,60.07128,59.86891,59.60567,60.19069,58.20922,58.13977,60.17458,59.89754,60.53453,57.62962,60.68938,57.98765,60.08085,60.328,60.10615,60.01614,59.90571,59.01165,60.0282,59.99013,60.17882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,10,0,0,0,0,0
2510,4,11,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,-1,1,1,2,-1,1,1,2,2,1,-1,2,1,1,1,1,1,1,1,2,1,1,1,3,2,3,2,1,2,2,1,2,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,1,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,5,4,5,5,5,5,5,5,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,2,-1,1,1,2,-1,2,-1,1,1,2,-1,2,-1,2,-1,2,-1,2,-1,1,0,0,0,1,0,0,0,33,5,90,95,3,3,0,3,0,0,1,1,1,90,135,83,3112008,11,3,2008,60,3,3,6,1,3,0,0,0,121,3,0,0,0,4,0,0,0,0,0,2,1,0,0,-1,-1,4,1,2,1,93.32211,95.84936,94.36652,94.73872,95.32541,94.97915,97.10383,93.68594,96.37342,96.06387,96.41994,95.14712,93.97857,95.10104,95.25072,94.5901,94.48027,95.54881,95.59896,94.45227,94.80081,95.42947,95.2377,94.84945,95.35198,93.92699,95.80257,95.6648,94.78281,95.7409,95.92055,94.97721,95.54436,94.23705,95.62167,94.56563,96.10651,95.61576,95.75648,94.17754,0,95.36104,96.02,95.85226,96.5312,95.25437,95.02293,95.27176,95.09351,93.2094,94.49523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2,-1,1,1,2,-1,1,1,1,2,2,-1,2,1,1,1,1,1,2,1,1,1,1,2,3,3,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,2,2,1,1,2,1,2,1,3,1,3,2,2,3,3,1,3,3,2,3,3,2,2,4,2,4,4,4,3,5,5,2,-1,2,-1,1,2,1,1,2,-1,1,1,2,-1,2,-1,1,1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,33,0,0,0,33,0,0,4,12,18,50,65,7,8,0,8,0,5,0,3,3,94,27,12,4292008,29,4,2008,21,3,57,26,26,33,24,1,0,241,57,0,0,0,16,16,0,5,2,0,17,33,0,2,2,3,4,2,4,1,11.87059,12.06026,11.93895,11.9177,11.85759,12.2422,12.24264,12.07642,12.17043,12.11872,12.06899,12.00318,11.96746,12.16357,12.14171,12.09361,12.21054,12.1113,12.04769,11.9656,0,12.06244,12.09531,12.03937,12.14706,12.17095,12.12768,12.07465,11.93058,12.06964,12.14285,12.14479,12.00726,12.25495,12.12743,12.22796,12.29672,12.26948,12.22121,12.2986,12.1169,12.01297,12.03662,12.06263,12.27358,12.07905,12.12393,12.22991,11.93534,12.18293,12.31362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
